Record Length,Analog:2000
Sample Interval,1.000000E-09
Vertical Units,V,
Vertical Scale,+2.000000E+01
Vertical Offset,+4.000000E+01
Horizontal Units,s
Horizontal Scale,+2.000000E-07
Model,SDS1204X HD
Serial Number,SDSEV82X900772
Software Version,6.9.13.1.1.6.7
Source,CH1
Second,Value
-5.2500000000E-07,-4.754166E+01
-5.2400000000E-07,-4.766667E+01
-5.2300000000E-07,-4.741667E+01
-5.2200000000E-07,-4.745834E+01
-5.2100000000E-07,-4.729166E+01
-5.2000000000E-07,-4.737500E+01
-5.1900000000E-07,-4.725000E+01
-5.1800000000E-07,-4.733334E+01
-5.1700000000E-07,-4.733334E+01
-5.1600000000E-07,-4.741667E+01
-5.1500000000E-07,-4.750000E+01
-5.1400000000E-07,-4.745834E+01
-5.1300000000E-07,-4.737500E+01
-5.1200000000E-07,-4.733334E+01
-5.1100000000E-07,-4.733334E+01
-5.1000000000E-07,-4.733334E+01
-5.0900000000E-07,-4.741667E+01
-5.0800000000E-07,-4.745834E+01
-5.0700000000E-07,-4.725000E+01
-5.0600000000E-07,-4.712500E+01
-5.0500000000E-07,-4.729166E+01
-5.0400000000E-07,-4.641667E+01
-5.0300000000E-07,-4.050000E+01
-5.0200000000E-07,-2.195833E+01
-5.0100000000E-07,+1.291669E+00
-5.0000000000E-07,+1.387500E+01
-4.9900000000E-07,+1.041667E+01
-4.9800000000E-07,+3.333335E+00
-4.9700000000E-07,+7.083355E-01
-4.9600000000E-07,-5.416646E-01
-4.9500000000E-07,-1.458331E+00
-4.9400000000E-07,-1.708331E+00
-4.9300000000E-07,-1.458331E+00
-4.9200000000E-07,-9.583313E-01
-4.9100000000E-07,-9.166646E-01
-4.9000000000E-07,-9.999980E-01
-4.8900000000E-07,-1.166665E+00
-4.8800000000E-07,-1.208331E+00
-4.8700000000E-07,-9.166646E-01
-4.8600000000E-07,-5.833313E-01
-4.8500000000E-07,-6.249980E-01
-4.8400000000E-07,-4.999980E-01
-4.8300000000E-07,-4.166646E-01
-4.8200000000E-07,-3.749979E-01
-4.8100000000E-07,-5.833313E-01
-4.8000000000E-07,-4.166646E-01
-4.7900000000E-07,-3.333313E-01
-4.7800000000E-07,-2.916646E-01
-4.7700000000E-07,-3.749979E-01
-4.7600000000E-07,-3.749979E-01
-4.7500000000E-07,-3.749979E-01
-4.7400000000E-07,-4.166646E-01
-4.7300000000E-07,-2.083313E-01
-4.7200000000E-07,-1.249979E-01
-4.7100000000E-07,-2.916646E-01
-4.7000000000E-07,-2.916646E-01
-4.6900000000E-07,-3.333313E-01
-4.6800000000E-07,-2.499979E-01
-4.6700000000E-07,-1.666646E-01
-4.6600000000E-07,-1.666646E-01
-4.6500000000E-07,-2.499979E-01
-4.6400000000E-07,-2.916646E-01
-4.6300000000E-07,-3.333313E-01
-4.6200000000E-07,-5.416646E-01
-4.6100000000E-07,-4.166646E-01
-4.6000000000E-07,-2.916646E-01
-4.5900000000E-07,-1.666646E-01
-4.5800000000E-07,-2.499979E-01
-4.5700000000E-07,-1.666646E-01
-4.5600000000E-07,-2.916646E-01
-4.5500000000E-07,-2.499979E-01
-4.5400000000E-07,-1.666646E-01
-4.5300000000E-07,-4.583313E-01
-4.5200000000E-07,-5.833313E-01
-4.5100000000E-07,-3.749979E-01
-4.5000000000E-07,-1.249979E-01
-4.4900000000E-07,-1.249979E-01
-4.4800000000E-07,-2.499979E-01
-4.4700000000E-07,-3.333313E-01
-4.4600000000E-07,-2.916646E-01
-4.4500000000E-07,-2.916646E-01
-4.4400000000E-07,-4.166646E-01
-4.4300000000E-07,-2.916646E-01
-4.4200000000E-07,-3.333313E-01
-4.4100000000E-07,-1.666646E-01
-4.4000000000E-07,-2.916646E-01
-4.3900000000E-07,-4.583313E-01
-4.3800000000E-07,-4.583313E-01
-4.3700000000E-07,-3.333313E-01
-4.3600000000E-07,-2.499979E-01
-4.3500000000E-07,-2.083313E-01
-4.3400000000E-07,-2.083313E-01
-4.3300000000E-07,-3.333313E-01
-4.3200000000E-07,-4.999980E-01
-4.3100000000E-07,-3.333313E-01
-4.3000000000E-07,-4.166646E-01
-4.2900000000E-07,-2.083313E-01
-4.2800000000E-07,-2.083313E-01
-4.2700000000E-07,-2.499979E-01
-4.2600000000E-07,-2.916646E-01
